gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-02-26,03:30,Regular,Blair,Curtis,Foster,Scott,Boland,Matt,SA,West,Southwest,Away,Win,241,1,119,37,12,12,5,15,94,49,0.5213,73,39,0.5342,21,10,0.4762,13,11,0.8462,13,33,46,36,25,35,23,0,0,0,0,51.1111,75.5102,0.5967,0.5745,29.5455,71.7391,10.7411,12.2474,5.1031,6.8493,1.266,115.875,96.1618,121.4535,100.0205,21.433,0.5269,24.879,3.0833,100.0,LAL,West,Pacific,Home,Loss,240,1,98,16,19,8,2,18,87,40,0.4598,65,33,0.5077,22,7,0.3182,18,11,0.6111,13,31,44,20,21,29,28,0,0,0,0,48.8889,40.0,0.5162,0.5,29.5455,70.4545,16.6784,8.1649,2.0412,3.0769,1.1264,60.25,50.2083,100.0205,121.4535,-21.433,0.4301,12.3153,0.8421,42.1053,97.9799,97.5733
2017-02-26,03:30,Regular,Blair,Curtis,Foster,Scott,Boland,Matt,LAL,West,Pacific,Home,Loss,240,1,98,16,19,8,2,18,87,40,0.4598,65,33,0.5077,22,7,0.3182,18,11,0.6111,13,31,44,20,21,29,28,0,0,0,0,48.8889,40.0,0.5162,0.5,28.2609,70.4545,16.6784,8.1649,2.0412,3.0769,1.1264,60.25,50.2083,100.0205,121.4535,-21.433,0.4301,12.3153,0.8421,42.1053,SA,West,Southwest,Away,Win,241,1,119,37,12,12,5,15,94,49,0.5213,73,39,0.5342,21,10,0.4762,13,11,0.8462,13,33,46,36,25,35,23,0,0,0,0,51.1111,75.5102,0.5967,0.5745,28.2609,71.7391,10.7411,12.2474,5.1031,6.8493,1.266,115.875,96.1618,121.4535,100.0205,21.433,0.5269,24.879,3.0833,100.0,97.9799,97.9799
2017-02-26,03:30,Regular,Fitzgerald,Kane,Maddox,Tre,Callahan,Mike,PHO,West,Pacific,Away,Loss,239,1,96,26,21,12,5,22,83,40,0.4819,69,35,0.5072,14,5,0.3571,16,11,0.6875,12,30,42,23,24,26,23,0,0,0,0,56.0,65.0,0.5331,0.512,30.7692,83.3333,18.9121,12.4454,5.1856,7.2464,1.1566,73.25,61.2971,99.5629,103.7113,-4.1484,0.4348,18.9726,1.2381,57.1429,MIL,East,Central,Home,Win,241,1,100,26,20,10,6,21,76,39,0.5132,56,33,0.5893,20,6,0.3,18,16,0.8889,6,27,33,21,21,35,23,0,0,0,0,44.0,66.6667,0.5958,0.5526,18.1818,81.8182,19.2456,10.3711,6.2227,10.7143,1.3158,74.0,61.4108,103.7113,99.5629,4.1484,0.4333,20.0123,1.3,50.0,96.4215,96.8249
2017-02-26,03:30,Regular,Fitzgerald,Kane,Maddox,Tre,Callahan,Mike,MIL,East,Central,Home,Win,241,1,100,26,20,10,6,21,76,39,0.5132,56,33,0.5893,20,6,0.3,18,16,0.8889,6,27,33,21,21,35,23,0,0,0,0,44.0,66.6667,0.5958,0.5526,16.6667,69.2308,19.2456,10.3711,6.2227,10.7143,1.3158,74.0,61.4108,103.7113,99.5629,4.1484,0.4333,20.0123,1.3,50.0,PHO,West,Pacific,Away,Loss,239,1,96,26,21,12,5,22,83,40,0.4819,69,35,0.5072,14,5,0.3571,16,11,0.6875,12,30,42,23,24,26,23,0,0,0,0,56.0,65.0,0.5331,0.512,28.5714,71.4286,18.9121,12.4454,5.1856,7.2464,1.1566,73.25,61.2971,99.5629,103.7113,-4.1484,0.4348,18.9726,1.2381,57.1429,96.4215,96.0214
2017-02-26,05:00,Regular,Twardoski,Scott,Forte,Brian,Collins,Derrick,MEM,West,Southwest,Away,Win,240,1,105,21,15,9,2,20,80,36,0.45,47,25,0.5319,33,11,0.3333,25,22,0.88,13,36,49,22,28,18,37,0,0,0,0,55.6818,58.3333,0.5769,0.5188,30.9524,78.2609,14.1509,9.8202,2.1823,4.2553,1.3125,82.625,68.8542,114.569,106.9311,7.6379,0.439,16.5354,1.4,60.0,DEN,West,Northwest,Home,Loss,240,1,98,26,13,9,3,23,84,37,0.4405,50,26,0.52,34,11,0.3235,17,13,0.7647,10,29,39,19,28,21,30,0,0,0,0,44.3182,70.2703,0.5356,0.506,25.641,74.359,12.4426,9.8202,3.2734,6.0,1.1667,73.875,61.5625,106.9311,114.569,-7.6379,0.4253,19.9264,2.0,69.2308,91.6478,91.6478
2017-02-26,05:00,Regular,Twardoski,Scott,Forte,Brian,Collins,Derrick,DEN,West,Northwest,Home,Loss,240,1,98,26,13,9,3,23,84,37,0.4405,50,26,0.52,34,11,0.3235,17,13,0.7647,10,29,39,19,28,21,30,0,0,0,0,44.3182,70.2703,0.5356,0.506,21.7391,69.0476,12.4426,9.8202,3.2734,6.0,1.1667,73.875,61.5625,106.9311,114.569,-7.6379,0.4253,19.9264,2.0,69.2308,MEM,West,Southwest,Away,Win,240,1,105,21,15,9,2,20,80,36,0.45,47,25,0.5319,33,11,0.3333,25,22,0.88,13,36,49,22,28,18,37,0,0,0,0,55.6818,58.3333,0.5769,0.5188,26.5306,73.4694,14.1509,9.8202,2.1823,4.2553,1.3125,82.625,68.8542,114.569,106.9311,7.6379,0.439,16.5354,1.4,60.0,91.6478,91.6478
2017-02-26,05:00,Regular,Dalen,Eric,Spooner,Bill,Lewis,Eric,UTA,West,Northwest,Away,Win,241,1,102,18,25,9,11,19,73,34,0.4658,49,23,0.4694,24,11,0.4583,32,23,0.7188,11,41,52,24,25,24,29,0,0,0,0,65.8228,52.9412,0.5857,0.5411,34.375,87.234,22.3055,9.1454,11.1777,22.449,1.3973,80.5,66.805,103.6474,93.4859,10.1615,0.3908,13.8376,0.72,36.0,WAS,East,Southeast,Home,Loss,240,1,92,21,15,16,1,27,87,37,0.4253,65,29,0.4462,22,8,0.3636,13,10,0.7692,6,21,27,24,15,21,32,0,0,0,0,34.1772,56.7568,0.4961,0.4713,22.2222,77.7778,13.925,16.2584,1.0162,1.5385,1.0575,53.125,44.2708,93.4859,103.6474,-10.1615,0.3854,16.3145,1.4,106.6667,98.4106,98.0023
2017-02-26,05:00,Regular,Dalen,Eric,Spooner,Bill,Lewis,Eric,WAS,East,Southeast,Home,Loss,240,1,92,21,15,16,1,27,87,37,0.4253,65,29,0.4462,22,8,0.3636,13,10,0.7692,6,21,27,24,15,21,32,0,0,0,0,34.1772,56.7568,0.4961,0.4713,12.766,65.625,13.925,16.2584,1.0162,1.5385,1.0575,53.125,44.2708,93.4859,103.6474,-10.1615,0.3854,16.3145,1.4,106.6667,UTA,West,Northwest,Away,Win,241,1,102,18,25,9,11,19,73,34,0.4658,49,23,0.4694,24,11,0.4583,32,23,0.7188,11,41,52,24,25,24,29,0,0,0,0,65.8228,52.9412,0.5857,0.5411,21.1538,78.8462,22.3055,9.1454,11.1777,22.449,1.3973,80.5,66.805,103.6474,93.4859,10.1615,0.3908,13.8376,0.72,36.0,98.4106,98.4106
2017-02-26,06:00,Regular,Buchert,Nick,Taylor,Ben,Stafford,Derrick,BOS,East,Atlantic,Away,Win,240,1,104,22,16,9,1,26,85,34,0.4,50,22,0.44,35,12,0.3429,30,24,0.8,9,43,52,27,27,25,25,0,0,0,0,53.6082,64.7059,0.5295,0.4706,20.9302,79.6296,14.0105,8.8429,0.9825,2.0,1.2235,73.25,61.0417,102.185,96.2897,5.8953,0.3696,16.1527,1.375,56.25,DET,East,Central,Home,Loss,240,2,98,22,17,8,4,24,81,35,0.4321,48,23,0.4792,33,12,0.3636,35,16,0.4571,11,34,45,23,27,24,24,0,0,0,0,46.3918,62.8571,0.5083,0.5062,24.4444,75.5556,14.9912,7.8604,3.9302,8.3333,1.2099,65.625,54.6875,96.2897,102.185,-5.8953,0.4023,16.2482,1.2941,47.0588,101.7762,101.7762
2017-02-26,06:00,Regular,Buchert,Nick,Taylor,Ben,Stafford,Derrick,DET,East,Central,Home,Loss,240,2,98,22,17,8,4,24,81,35,0.4321,48,23,0.4792,33,12,0.3636,35,16,0.4571,11,34,45,23,27,24,24,0,0,0,0,46.3918,62.8571,0.5083,0.5062,20.3704,79.0698,14.9912,7.8604,3.9302,8.3333,1.2099,65.625,54.6875,96.2897,102.185,-5.8953,0.4023,16.2482,1.2941,47.0588,BOS,East,Atlantic,Away,Win,240,1,104,22,16,9,1,26,85,34,0.4,50,22,0.44,35,12,0.3429,30,24,0.8,9,43,52,27,27,25,25,0,0,0,0,53.6082,64.7059,0.5295,0.4706,17.3077,82.6923,14.0105,8.8429,0.9825,2.0,1.2235,73.25,61.0417,102.185,96.2897,5.8953,0.3696,16.1527,1.375,56.25,101.7762,101.7762
2017-02-26,06:00,Regular,Mauer,Ken,Brown,Tony,Ayotte,Mark,POR,West,Northwest,Away,Loss,239,2,106,16,11,6,5,26,79,35,0.443,58,26,0.4483,21,9,0.4286,35,27,0.7714,8,31,39,28,24,28,26,0,0,0,0,50.0,45.7143,0.5614,0.5,19.0476,86.1111,10.4364,6.3667,5.3056,8.6207,1.3418,67.875,56.7992,112.4783,118.845,-6.3667,0.4268,13.1796,1.4545,54.5455,TOR,East,Atlantic,Home,Win,240,1,112,16,10,7,6,24,78,42,0.5385,58,35,0.6034,20,7,0.35,27,21,0.7778,5,34,39,25,28,29,30,0,0,0,0,50.0,38.0952,0.6231,0.5833,12.8205,87.1795,10.012,7.4278,6.3667,10.3448,1.4359,80.875,67.3958,118.845,112.4783,6.3667,0.506,13.8074,1.6,70.0,94.2404,94.6347
2017-02-26,06:00,Regular,Mauer,Ken,Brown,Tony,Ayotte,Mark,TOR,East,Atlantic,Home,Win,240,1,112,16,10,7,6,24,78,42,0.5385,58,35,0.6034,20,7,0.35,27,21,0.7778,5,34,39,25,28,29,30,0,0,0,0,50.0,38.0952,0.6231,0.5833,13.8889,80.9524,10.012,7.4278,6.3667,10.3448,1.4359,80.875,67.3958,118.845,112.4783,6.3667,0.506,13.8074,1.6,70.0,POR,West,Northwest,Away,Loss,239,2,106,16,11,6,5,26,79,35,0.443,58,26,0.4483,21,9,0.4286,35,27,0.7714,8,31,39,28,24,28,26,0,0,0,0,50.0,45.7143,0.5614,0.5,20.5128,79.4872,10.4364,6.3667,5.3056,8.6207,1.3418,67.875,56.7992,112.4783,118.845,-6.3667,0.4268,13.1796,1.4545,54.5455,94.2404,94.2404
2017-02-26,07:00,Regular,Ervin,Mitchell,Adams,Bennie,Capers,James,NO,West,Southwest,Away,Loss,239,0,110,17,10,10,1,26,80,36,0.45,59,28,0.4746,21,8,0.381,37,30,0.8108,7,28,35,35,24,25,26,0,0,0,0,39.7727,47.2222,0.5713,0.5,15.9091,63.6364,9.4091,10.2452,1.0245,1.6949,1.375,69.125,57.8452,112.6973,120.8935,-8.1962,0.4337,13.7897,1.7,100.0,OKC,West,Northwest,Home,Win,239,1,118,17,13,4,0,29,88,42,0.4773,67,36,0.5373,21,6,0.2857,37,28,0.7568,16,37,53,32,27,28,31,0,0,0,0,60.2273,40.4762,0.5658,0.5114,30.1887,69.8113,11.0846,4.0981,0.0,0.0,1.3409,75.375,63.0753,120.8935,112.6973,8.1962,0.4941,12.6601,1.3077,30.7692,97.6066,98.015
2017-02-26,07:00,Regular,Ervin,Mitchell,Adams,Bennie,Capers,James,OKC,West,Northwest,Home,Win,239,1,118,17,13,4,0,29,88,42,0.4773,67,36,0.5373,21,6,0.2857,37,28,0.7568,16,37,53,32,27,28,31,0,0,0,0,60.2273,40.4762,0.5658,0.5114,36.3636,84.0909,11.0846,4.0981,0.0,0.0,1.3409,75.375,63.0753,120.8935,112.6973,8.1962,0.4941,12.6601,1.3077,30.7692,NO,West,Southwest,Away,Loss,239,0,110,17,10,10,1,26,80,36,0.45,59,28,0.4746,21,8,0.381,37,30,0.8108,7,28,35,35,24,25,26,0,0,0,0,39.7727,47.2222,0.5713,0.5,20.0,80.0,9.4091,10.2452,1.0245,1.6949,1.375,69.125,57.8452,112.6973,120.8935,-8.1962,0.4337,13.7897,1.7,100.0,97.6066,98.015
2017-02-26,09:30,Regular,Goble,John,Nansel,Brett,Fraher,Pat,CHA,East,Southeast,Away,Loss,265,1,121,16,16,1,1,32,80,38,0.475,40,20,0.5,40,18,0.45,30,27,0.9,5,38,43,24,27,29,33,8,0,0,0,47.7778,42.1053,0.6491,0.5875,13.5135,71.6981,14.652,0.9719,0.9719,2.5,1.5125,69.25,52.2642,117.6,120.5157,-2.9157,0.4176,12.7796,1.0,6.25,LAC,West,Pacific,Home,Win,265,1,124,27,9,14,3,25,97,45,0.4639,65,35,0.5385,32,10,0.3125,34,24,0.7059,15,32,47,32,27,25,29,11,0,0,0,52.2222,60.0,0.5538,0.5155,31.9149,68.0851,7.4405,13.6066,2.9157,4.6154,1.2784,100.0,75.4717,120.5157,117.6,2.9157,0.4945,18.2482,3.0,155.5556,102.8912,93.1845
2017-02-26,09:30,Regular,Goble,John,Nansel,Brett,Fraher,Pat,LAC,West,Pacific,Home,Win,265,1,124,27,9,14,3,25,97,45,0.4639,65,35,0.5385,32,10,0.3125,34,24,0.7059,15,32,47,32,27,25,29,11,0,0,0,52.2222,60.0,0.5538,0.5155,28.3019,86.4865,7.4405,13.6066,2.9157,4.6154,1.2784,100.0,75.4717,120.5157,117.6,2.9157,0.4945,18.2482,3.0,155.5556,CHA,East,Southeast,Away,Loss,265,1,121,16,16,1,1,32,80,38,0.475,40,20,0.5,40,18,0.45,30,27,0.9,5,38,43,24,27,29,33,8,0,0,0,47.7778,42.1053,0.6491,0.5875,11.6279,88.3721,14.652,0.9719,0.9719,2.5,1.5125,69.25,52.2642,117.6,120.5157,-2.9157,0.4176,12.7796,1.0,6.25,102.8912,93.1845
2017-02-27,07:00,Regular,Anderson,Steven,Brothers,Tony,Lewis,Eric,MIL,East,Central,Away,Loss,240,1,95,27,8,3,5,23,83,37,0.4458,54,26,0.4815,29,11,0.3793,16,10,0.625,5,28,33,25,25,23,22,0,0,0,0,42.3077,72.973,0.5275,0.512,10.8696,87.5,8.1599,3.265,5.4416,9.2593,1.1446,68.25,56.875,103.3909,111.0092,-7.6183,0.4302,21.5931,3.375,37.5,CLE,East,Central,Home,Win,239,1,102,20,16,4,2,11,70,35,0.5,43,25,0.5814,27,10,0.3704,26,22,0.8462,4,41,45,27,25,25,25,0,0,0,0,57.6923,57.1429,0.6262,0.5714,8.8889,91.1111,16.4204,4.3533,2.1767,4.6512,1.4571,79.0,66.1088,111.0092,103.3909,7.6183,0.4268,17.03,1.25,25.0,91.8843,91.8843
2017-02-27,07:00,Regular,Anderson,Steven,Brothers,Tony,Lewis,Eric,CLE,East,Central,Home,Win,239,1,102,20,16,4,2,11,70,35,0.5,43,25,0.5814,27,10,0.3704,26,22,0.8462,4,41,45,27,25,25,25,0,0,0,0,57.6923,57.1429,0.6262,0.5714,12.5,89.1304,16.4204,4.3533,2.1767,4.6512,1.4571,79.0,66.1088,111.0092,103.3909,7.6183,0.4268,17.03,1.25,25.0,MIL,East,Central,Away,Loss,240,1,95,27,8,3,5,23,83,37,0.4458,54,26,0.4815,29,11,0.3793,16,10,0.625,5,28,33,25,25,23,22,0,0,0,0,42.3077,72.973,0.5275,0.512,15.1515,84.8485,8.1599,3.265,5.4416,9.2593,1.1446,68.25,56.875,103.3909,111.0092,-7.6183,0.4302,21.5931,3.375,37.5,91.8843,92.2688
2017-02-27,07:00,Regular,Cutler,Kevin,Zielinski,Gary,Malloy,Ed,TOR,East,Atlantic,Away,Win,242,1,92,12,12,9,3,18,78,33,0.4231,52,26,0.5,26,7,0.2692,23,19,0.8261,11,30,41,21,19,23,29,0,0,0,0,50.6173,36.3636,0.522,0.4679,25.5814,78.9474,11.9856,10.1998,3.3999,5.7692,1.1795,61.375,50.7231,104.2648,103.1315,1.1333,0.4177,10.7028,1.0,75.0,NY,East,Atlantic,Home,Loss,241,1,91,17,18,10,6,19,73,33,0.4521,49,24,0.4898,24,9,0.375,19,16,0.8421,8,32,40,25,28,14,24,0,0,0,0,49.3827,51.5152,0.5592,0.5137,20.0,80.0,18.1159,11.3331,6.7999,12.2449,1.2466,66.625,55.2905,103.1315,104.2648,-1.1333,0.3976,14.6098,0.9444,55.5556,88.2369,87.5077
2017-02-27,07:00,Regular,Cutler,Kevin,Zielinski,Gary,Malloy,Ed,NY,East,Atlantic,Home,Loss,241,1,91,17,18,10,6,19,73,33,0.4521,49,24,0.4898,24,9,0.375,19,16,0.8421,8,32,40,25,28,14,24,0,0,0,0,49.3827,51.5152,0.5592,0.5137,21.0526,74.4186,18.1159,11.3331,6.7999,12.2449,1.2466,66.625,55.2905,103.1315,104.2648,-1.1333,0.3976,14.6098,0.9444,55.5556,TOR,East,Atlantic,Away,Win,242,1,92,12,12,9,3,18,78,33,0.4231,52,26,0.5,26,7,0.2692,23,19,0.8261,11,30,41,21,19,23,29,0,0,0,0,50.6173,36.3636,0.522,0.4679,26.8293,73.1707,11.9856,10.1998,3.3999,5.7692,1.1795,61.375,50.7231,104.2648,103.1315,1.1333,0.4177,10.7028,1.0,75.0,88.2369,87.8708
2017-02-27,07:00,Regular,Guthrie,David,Kennedy,Bill,Richardson,Derek,GS,West,Pacific,Away,Win,240,1,119,31,14,14,4,18,89,40,0.4494,60,34,0.5667,29,6,0.2069,39,33,0.8462,16,29,45,32,27,34,26,0,0,0,0,52.3256,77.5,0.5605,0.4831,34.7826,72.5,11.6511,13.8465,3.9561,6.6667,1.3371,101.375,84.4792,117.6949,106.8155,10.8794,0.4598,20.5081,2.2143,100.0,PHI,East,Atlantic,Home,Loss,239,1,108,24,23,11,3,25,81,37,0.4568,47,27,0.5745,34,10,0.2941,27,24,0.8889,11,30,41,31,25,24,28,0,0,0,0,47.6744,64.8649,0.5814,0.5185,26.8293,73.1707,19.8481,10.8794,2.9671,6.383,1.3333,73.125,61.1925,106.8155,117.6949,-10.8794,0.3978,17.1576,1.0435,47.8261,101.1089,101.1089
2017-02-27,07:00,Regular,Guthrie,David,Kennedy,Bill,Richardson,Derek,PHI,East,Atlantic,Home,Loss,239,1,108,24,23,11,3,25,81,37,0.4568,47,27,0.5745,34,10,0.2941,27,24,0.8889,11,30,41,31,25,24,28,0,0,0,0,47.6744,64.8649,0.5814,0.5185,27.5,65.2174,19.8481,10.8794,2.9671,6.383,1.3333,73.125,61.1925,106.8155,117.6949,-10.8794,0.3978,17.1576,1.0435,47.8261,GS,West,Pacific,Away,Win,240,1,119,31,14,14,4,18,89,40,0.4494,60,34,0.5667,29,6,0.2069,39,33,0.8462,16,29,45,32,27,34,26,0,0,0,0,52.3256,77.5,0.5605,0.4831,35.5556,64.4444,11.6511,13.8465,3.9561,6.6667,1.3371,101.375,84.4792,117.6949,106.8155,10.8794,0.4598,20.5081,2.2143,100.0,101.1089,101.5319
2017-02-27,07:30,Regular,Williams,James,Holtkamp,Lauren,Mott,Rodney,ATL,East,Southeast,Away,Win,240,2,114,22,14,10,10,19,95,46,0.4842,70,40,0.5714,25,6,0.24,20,16,0.8,13,42,55,24,27,33,30,0,0,0,0,57.8947,47.8261,0.5491,0.5158,29.5455,82.3529,11.8846,9.6853,9.6853,14.2857,1.2,98.25,81.875,110.4129,94.9164,15.4965,0.4792,15.7368,1.5714,71.4286,BOS,East,Atlantic,Home,Loss,240,1,98,21,18,9,7,20,87,34,0.3908,53,24,0.4528,34,10,0.2941,25,20,0.8,9,31,40,24,23,24,27,0,0,0,0,42.1053,61.7647,0.5,0.4483,22.5,77.5,15.5172,8.7168,6.7797,13.2075,1.1264,64.625,53.8542,94.9164,110.4129,-15.4965,0.3542,15.3285,1.1667,50.0,103.2488,103.2488
2017-02-27,07:30,Regular,Williams,James,Holtkamp,Lauren,Mott,Rodney,BOS,East,Atlantic,Home,Loss,240,1,98,21,18,9,7,20,87,34,0.3908,53,24,0.4528,34,10,0.2941,25,20,0.8,9,31,40,24,23,24,27,0,0,0,0,42.1053,61.7647,0.5,0.4483,17.6471,70.4545,15.5172,8.7168,6.7797,13.2075,1.1264,64.625,53.8542,94.9164,110.4129,-15.4965,0.3542,15.3285,1.1667,50.0,ATL,East,Southeast,Away,Win,240,2,114,22,14,10,10,19,95,46,0.4842,70,40,0.5714,25,6,0.24,20,16,0.8,13,42,55,24,27,33,30,0,0,0,0,57.8947,47.8261,0.5491,0.5158,23.6364,76.3636,11.8846,9.6853,9.6853,14.2857,1.2,98.25,81.875,110.4129,94.9164,15.4965,0.4792,15.7368,1.5714,71.4286,103.2488,103.2488
2017-02-27,08:00,Regular,Richardson,Leroy,Wall,Scott,Davis,Marc,IND,East,Central,Away,Win,239,2,117,29,15,7,4,26,91,41,0.4505,61,28,0.459,30,13,0.4333,25,22,0.88,13,42,55,20,39,29,29,0,0,0,0,58.5106,70.7317,0.5735,0.522,32.5,77.7778,12.8205,6.9618,3.9782,6.5574,1.2857,95.875,80.2301,116.3611,107.4102,8.9509,0.4409,19.863,1.9333,46.6667,HOU,West,Southwest,Home,Loss,239,1,108,22,11,8,5,22,88,32,0.3636,43,22,0.5116,45,10,0.2222,42,34,0.8095,12,27,39,31,27,22,28,0,0,0,0,41.4894,68.75,0.5071,0.4205,30.7692,69.2308,9.3633,7.9563,4.9727,11.6279,1.2273,71.5,59.8326,107.4102,116.3611,-8.9509,0.3678,15.7729,2.0,72.7273,100.5491,100.9698
2017-02-27,08:00,Regular,Richardson,Leroy,Wall,Scott,Davis,Marc,HOU,West,Southwest,Home,Loss,239,1,108,22,11,8,5,22,88,32,0.3636,43,22,0.5116,45,10,0.2222,42,34,0.8095,12,27,39,31,27,22,28,0,0,0,0,41.4894,68.75,0.5071,0.4205,22.2222,67.5,9.3633,7.9563,4.9727,11.6279,1.2273,71.5,59.8326,107.4102,116.3611,-8.9509,0.3678,15.7729,2.0,72.7273,IND,East,Central,Away,Win,239,2,117,29,15,7,4,26,91,41,0.4505,61,28,0.459,30,13,0.4333,25,22,0.88,13,42,55,20,39,29,29,0,0,0,0,58.5106,70.7317,0.5735,0.522,23.6364,76.3636,12.8205,6.9618,3.9782,6.5574,1.2857,95.875,80.2301,116.3611,107.4102,8.9509,0.4409,19.863,1.9333,46.6667,100.5491,100.9698
2017-02-27,09:30,Regular,Smith,Aaron,Kirkland,Courtney,Washington,Tom,MIA,East,Southeast,Away,Loss,239,2,89,21,14,12,4,18,83,37,0.4458,57,28,0.4912,26,9,0.3462,13,6,0.4615,13,32,45,31,23,15,20,0,0,0,0,51.7241,56.7568,0.5016,0.5,29.5455,74.4186,13.6293,13.7863,4.5954,7.0175,1.0723,72.875,60.9833,102.2482,110.2902,-8.042,0.4405,16.9738,1.5,85.7143,DAL,West,Southwest,Home,Win,239,2,96,18,13,5,2,13,76,33,0.4342,58,24,0.4138,18,9,0.5,23,21,0.913,11,31,42,22,33,23,18,0,0,0,0,48.2759,54.5455,0.5574,0.4934,26.1905,73.8095,13.1154,5.7443,2.2977,3.4483,1.2632,70.125,58.682,110.2902,102.2482,8.042,0.4231,15.3689,1.3846,38.4615,87.0431,87.4073
2017-02-27,09:30,Regular,Smith,Aaron,Kirkland,Courtney,Washington,Tom,DAL,West,Southwest,Home,Win,239,2,96,18,13,5,2,13,76,33,0.4342,58,24,0.4138,18,9,0.5,23,21,0.913,11,31,42,22,33,23,18,0,0,0,0,48.2759,54.5455,0.5574,0.4934,25.5814,70.4545,13.1154,5.7443,2.2977,3.4483,1.2632,70.125,58.682,110.2902,102.2482,8.042,0.4231,15.3689,1.3846,38.4615,MIA,East,Southeast,Away,Loss,239,2,89,21,14,12,4,18,83,37,0.4458,57,28,0.4912,26,9,0.3462,13,6,0.4615,13,32,45,31,23,15,20,0,0,0,0,51.7241,56.7568,0.5016,0.5,28.8889,71.1111,13.6293,13.7863,4.5954,7.0175,1.0723,72.875,60.9833,102.2482,110.2902,-8.042,0.4405,16.9738,1.5,85.7143,87.0431,87.4073
2017-02-27,10:30,Regular,Kogut,Marat,Barnaky,Brent,Garretson,Ron,MIN,West,Northwest,Away,Win,239,2,102,25,10,11,7,15,95,40,0.4211,72,32,0.4444,23,8,0.3478,20,14,0.7,16,36,52,20,40,17,25,0,0,0,0,55.3191,62.5,0.4913,0.4632,31.3725,83.7209,8.7873,11.427,7.2718,9.7222,1.0737,91.75,76.7782,105.9598,91.4163,14.5435,0.4494,18.0115,2.5,110.0,SAC,West,Pacific,Home,Loss,240,2,88,23,18,6,4,18,82,36,0.439,65,30,0.4615,17,6,0.3529,15,10,0.6667,7,35,42,25,19,21,23,0,0,0,0,44.6809,63.8889,0.4966,0.4756,16.6667,83.3333,16.8856,6.2329,4.1553,6.1538,1.0732,60.125,50.1042,91.4163,105.9598,-14.5435,0.3871,17.7469,1.2778,33.3333,96.2629,96.6657
2017-02-27,10:30,Regular,Kogut,Marat,Barnaky,Brent,Garretson,Ron,SAC,West,Pacific,Home,Loss,240,2,88,23,18,6,4,18,82,36,0.439,65,30,0.4615,17,6,0.3529,15,10,0.6667,7,35,42,25,19,21,23,0,0,0,0,44.6809,63.8889,0.4966,0.4756,16.2791,68.6275,16.8856,6.2329,4.1553,6.1538,1.0732,60.125,50.1042,91.4163,105.9598,-14.5435,0.3871,17.7469,1.2778,33.3333,MIN,West,Northwest,Away,Win,239,2,102,25,10,11,7,15,95,40,0.4211,72,32,0.4444,23,8,0.3478,20,14,0.7,16,36,52,20,40,17,25,0,0,0,0,55.3191,62.5,0.4913,0.4632,30.7692,69.2308,8.7873,11.427,7.2718,9.7222,1.0737,91.75,76.7782,105.9598,91.4163,14.5435,0.4494,18.0115,2.5,110.0,96.2629,96.2629
2017-02-28,07:00,Regular,Forte,Brian,Maddox,Tre,Mauer,Ken,GS,West,Pacific,Away,Loss,241,1,108,28,19,10,6,23,83,39,0.4699,55,31,0.5636,28,8,0.2857,27,22,0.8148,13,28,41,26,23,36,23,0,0,0,0,47.1264,71.7949,0.5691,0.5181,30.9524,62.2222,16.6842,10.1514,6.0909,10.9091,1.3012,83.125,68.9834,109.6355,113.6961,-4.0606,0.4382,19.735,1.4737,52.6316,WAS,East,Southeast,Home,Win,241,2,112,29,20,11,6,22,91,41,0.4505,63,29,0.4603,28,12,0.4286,20,18,0.9,17,29,46,40,21,24,27,0,0,0,0,52.8736,70.7317,0.5611,0.5165,36.9565,63.0435,16.6945,11.1666,6.0909,9.5238,1.2308,90.0,74.6888,113.6961,109.6355,4.0606,0.4362,19.4892,1.45,55.0,98.5082,98.0995
